X,Y,ID,FSGName,TonsPerWeek,TYPE1,TYPE2,TYPE3,Address,Town,County,Zip,Phone,Website,Facebook,Active
495139.1336,42324.24221,606,WINDHAM WINES,0.18,Food Establishment,Caterer,"Beer, wine, liquor store",972 PUTNEY RD STE 2,BRATTLEBORO,WINDHAM,5301,8022466400,http://windhamwines.com/,https://www.facebook.com/pages/Windham-Wines/188174399141,1
495139.1336,42324.24221,607,TITO'S TAQUERIA,0.13,Food Establishment,Caterer,,972 PUTNEY RD,BRATTLEBORO,WINDHAM,5301,8022467217,https://titostaqueria.com/,https://www.facebook.com/titosvermont/,1
495139.1336,42324.24221,608,NORTH END BUTCHERS INC,0.05,Food Establishment,Caterer,,972 PUTNEY ROAD UNIT 2,BRATTLEBORO,WINDHAM,5301,,,,1
495237.1833,42346.39093,609,NORTH END MARKET,0.72,Food Establishment,Grocery,,987 PUTNEY ROAD,BRATTLEBORO,WINDHAM,5301,,,,1
495560.7837,37413.95287,610,JUST PIES,0.13,Food Establishment,Home-based Business,,135 BELMONT AVE,BRATTLEBORO,WINDHAM,5301,8023801367,,,1
495625.9326,37014.00303,611,YOUR FIX FOODS,0.05,Food Establishment,Caterer,,COTTON MILL HILL,BRATTLEBORO,WINDHAM,5301,,,,1
495625.9326,37014.00303,612,CEDAR SATYR ENTERPRISES LLC,0.13,Food Establishment,Bakery,,COTTON MILL HILL A1-20,BRATTLEBORO,WINDHAM,5301,(802) 257-0209,,,1
495169.5901,39158.26314,613,HUMBLE KITCHEN,0.05,Food Establishment,Caterer,,HARMONY LOT,BRATTLEBORO,WINDHAM,5346,,,,1
496128.4027,43667.76222,615,FRITO-LAY,,Food Manufacturer,Food Processor,Snacks,OLD FERRY RD,BRATTLEBORO,WINDHAM,5301,(802) 2516-089,,,1
495031.0131,39669.35736,616,COOMBS VERMONT GOURMET INC,,Food Manufacturer,Food Processor,,38 Park Place,BRATTLEBORO,WINDHAM,5301,(802) 2578-100,,,1
490806.1615,52193.24154,617,MR PUPPOVICHS ODD BEVERAGES & UNCOMMON,0.05,Food Establishment,Caterer,,34 PURPLE MOUNTAIN RD,BROOKLINE,WINDHAM,5345,(802) 717-0918,,,1
491220.3878,57136.15074,618,BROOKLINE ELEMENTARY SCHOOL,0.02373,School,School,,624 GRASSY BROOK ROAD,BROOKLINE,WINDHAM,5345,(802) 365-7552,,,1
471408.5042,48714.02367,619,WEST DOVER INN,0.5775,Food Establishment,Lodging,,108 VT ROUTE 100,DOVER,WINDHAM,5356,8024645207,,,1
469404.9718,51522.13327,620,BLUE BROOK FARM,,Food Manufacturer,Food Processor,,121 BLUEBROOK RD,DOVER,WINDHAM,5341,(802) 4645-559,,,1
471042.0573,48915.52114,621,PONCHO'S FISH MARKET,0.18,Food Establishment,Grocery,,135 ROUTE 100,DOVER,WINDHAM,5356,,,,1
470879.1988,49005.0819,622,PAW HOUSE INN & RESORT AT MT SNOW,0.26,Food Establishment,Restaurant,,145 ROUTE 100,DOVER,WINDHAM,5341,(802) 464-8303,,,1
470847.1655,49149.6346,623,PIZZERIA LA TOSCANELLA,0.5145,Food Establishment,Restaurant,,148 ROUTE 100 UNIT E,WEST DOVER,WINDHAM,5356,8024645070,http://mountsnowpizza.com/home.html,,1
468363.8501,50449.27847,624,TWO TANNERY ROAD,1.05,Food Establishment,Restaurant,,15 TANNERY RD,DOVER,WINDHAM,5356,8024642707,,,1
470586.2833,49217.40149,625,LITTLE FLOWER,0.26,Food Establishment,Restaurant,,171 ROUTE 100,DOVER,WINDHAM,5356,,,,1
470529.6303,49328.73436,626,T C'S FAMILY RESTAURANT,0.26,Food Establishment,Restaurant,,178 ROUTE 100,DOVER,WINDHAM,5356,,http://www.tcsrestaurant.com,http://www.facebook.com/pages/TCs-Family-restaurant/307259379311370?rf=158052837585912,1
470529.6303,49328.73436,627,TCS TAVERN,0.84,Food Establishment,Restaurant,,178 RTE 100,DOVER,WINDHAM,5356,8024645900,,,1
467832.5343,51995.90869,628,1900 BURGER,1.4175,Food Establishment,Restaurant,,19 MOUNT SNOW RD,DOVER,WINDHAM,5356,8024641100,,,1
470375.2372,49484.9249,629,TONYS PIZZA & DOVER BAKING COMPANY,0.13,Food Establishment,Caterer,Deli,194 ROUTE 100,DOVER,WINDHAM,5341,8023805569,,,1
470285.417,49474.2042,630,7 ELEVEN 32512D,0.18,Food Establishment,Convenience Store,,197 ROUTE 100,DOVER,WINDHAM,5356,8024643882,http://www.7-eleven.com/,,1
470090.1797,49619.46924,631,DOTS OF DOVER,0.8925,Food Establishment,Restaurant,,1 MOUNTAIN PARK,DOVER,WINDHAM,5356,8024646476,www.dotsofdovervt.com,https://www.facebook.com/dots.dover,1
467832.6906,52029.23518,632,MARKETPLACE CAFETERIA,6.552,Food Establishment,Restaurant,,21 MOUNT SNOW RD,DOVER,WINDHAM,5356,8024641100,,,1
469610.406,50010.39229,633,MATTERHORN INN,0.5985,Food Establishment,Restaurant,,248 ROUTE 100,DOVER,WINDHAM,5356,(802) 464-4676,,,1
468114.3646,47684.28719,634,HERMITAGE INN,1.1025,Food Establishment,Lodging,,25 HANDLE RD,DOVER,WINDHAM,5356,8024643511,http://www.hermitageinn.com/,https://www.facebook.com/groups/81875116017/,1
469446.8996,49944.46425,635,FENNESSEY'S PARLOR,0.13,Food Establishment,Restaurant,Bars/Pubs,259 ROUTE 100,DOVER,WINDHAM,5356,,,,1
469414.5545,50011.26244,636,HENNESSEY & DEEGANS RESTAURANT & TAVERN,0.26,Food Establishment,Restaurant,,267 ROUTE 100,DOVER,WINDHAM,5341,(802) 464-8600,,,1
468261.9337,51349.58226,637,MOUNTAINEER INN THE,0.525,Food Establishment,Lodging,,270 HANDLE RD,DOVER,WINDHAM,5356,8024645404,,,1
469341.4079,50078.24296,638,DOS GRINGOS,0.26,Food Establishment,Restaurant,,271 ROUTE 100 N,DOVER,WINDHAM,5341,(802) 464-0398,,,1
469219.7494,50245.42294,639,DOVEBERRY INN,0.315,Food Establishment,Restaurant,,284 ROUTE 100,DOVER,WINDHAM,5356,(802) 464-5652,,,1
469122.2769,50345.84211,640,GRAY GHOST INN,0.735,Food Establishment,Lodging,,290 VT ROUTE 100,DOVER,WINDHAM,5356,8024642474,http://www.grayghostinn.com/,,1
468846.3473,50680.36044,641,VALLEY DINER THE,0.26,Food Establishment,Restaurant,,323 ROUTE 100,DOVER,WINDHAM,5341,(802) 464-0111,,,1
468903.7673,50746.75416,642,SILO RESTAURANT THE,1.4175,Food Establishment,Restaurant,,324 ROUTE 100,DOVER,WINDHAM,5356,(802) 464-2553,,,1
468863.4734,50858.02731,643,KITZHOF INN,0.504,Food Establishment,Restaurant,,332 VT ROUTE 100,DOVER,WINDHAM,5356,8024648310,,,1
468782.5864,51013.92151,644,BIG BEARS LODGE,0.525,Food Establishment,Lodging,,344 VT ROUTE 100,DOVER,WINDHAM,5363,8024645591,,,1
467686.9443,52263.2111,645,SNOW BARN,4.725,Food Establishment,Restaurant,,294 HANDLE RD,DOVER,WINDHAM,5356,8024643333,,,1
467686.9443,52263.2111,646,SUNDANCE CAFE,0.26,Food Establishment,Restaurant,,39 MOUNT SNOW ROAD,DOVER,WINDHAM,5356,,http://mountsnow.com/dining/,,1
468443.065,51704.23643,647,LODGE AT MOUNT SNOW,1.575,Food Establishment,Lodging,,393 ROUTE 100,DOVER,WINDHAM,5356,8024645112,,,1
471972.8233,50989.03663,648,SUMMIT LODGE,2.1,Food Establishment,Restaurant,,21 GRAND SUMMIT WAY,DOVER,WINDHAM,5356,8024643333,,,1
468427.3106,51826.50863,649,INN AT MOUNT SNOW,0.441,Food Establishment,Restaurant,,401 VT ROUTE 100,DOVER,WINDHAM,5363,8024648388,,,1
471485.2807,47547.2643,651,AUSTRIAN HAUS LODGE,0.5775,Food Establishment,Lodging,,6 ABROAD RD,DOVER,WINDHAM,5356,8024643911,,,1
471204.5938,48748.20286,652,INN @ SAWMILL FARM THE,0.26,Food Establishment,Restaurant,,7 CROSSTOWN RD,DOVER,WINDHAM,5341,(802) 464-8131,,,1
468353.168,51671.32346,653,SNOW LAKE LODGE,4.2,Food Establishment,Lodging,,7 SNOW LAKE RD,DOVER,WINDHAM,5356,8024643333,,,1
471356.8906,48081.02815,654,AUSTIN HILL INN,0.26,Food Establishment,Lodging,,7 WALDWINKLE RD,DOVER,WINDHAM,5341,2035242374,,,1
467995.0748,51861.83932,655,HARRIMAN'S RESTAURANT - MOUNT SNOW,0.26,Food Establishment,Restaurant,,89 GRAND SUMMIT WAY,DOVER,WINDHAM,5356,,,,1
467995.0748,51861.83932,656,GRAND SUMMIT RESORT HOTEL & CONF CTR,14.595,Food Establishment,Lodging,,21 GRAND SUMMIT WAY,DOVER,WINDHAM,5341,8024643333,,,1
474706.3243,48801.06108,657,DOVER ELEMENTARY SCHOOL,0.055935,Food Establishment,School,,9 SCHOOL HOUSE RD,DOVER,WINDHAM,5341,8024645386,,,1
467662.2089,52207.78228,658,TONYS AT MOUNT SNOW,0.13,Food Establishment,Restaurant,Deli,39  MOUNT SNOW RD,DOVER,WINDHAM,5356,8023805569,,,1
467986.8646,51850.76857,659,GRAND SUMMIT COUNTRY DELI,0.13,Food Establishment,Restaurant,Deli,GRAND SUMMIT RESORT HOTEL & CENTER,DOVER,WINDHAM,5341,(802) 464-3333,,,1
490476.498,192013.9057,661,FRESH TRACKS FARM,0.26,Food Manufacturer,Food Processor,,4373 ROUTE 12,BERLIN,WASHINGTON,5341,802-223-1151 ,http://freshtracksfarm.com/,,1
496718.4092,47677.69836,662,HUMBLE KITCHEN,0.05,Food Establishment,Caterer,,214 EAST WEST ROAD,DUMMERSTON,WINDHAM,5346,,,,1
494604.5197,37736.78393,663,MARKET 32 BY PRICE CHOPPER #136,0.72,Food Establishment,Grocery,,241 CANAL ST,BRATTLEBORO,Windham,5301,5183569421,http://www.pricechopper.com/,,1
490799.7895,47438.68459,664,CIRCLE K #7406,0.055,Food Establishment,Caterer,,2557 WEST RIVER RD,DUMMERSTON,WINDHAM,5346,8022542880,,,1
496906.3871,48177.50466,666,DUMMERSTON SCHOOL,0.08184,Food Establishment,School,,62 SCHOOL HOUSE RD,E DUMMERSTON,WINDHAM,5346,8022542733,,,1
490679.8564,49294.0114,667,GREEN MOUNTAIN CAMP,0.39375,Food Establishment,Camp,,565 GREEN MTN CAMP RD,DUMMERSTON,WINDHAM,5301,,,,1
497027.9605,46177.87913,668,HIDDEN ACRES CAMPING RESORT,0.18,Food Establishment,Grocery,,792 ROUTE 5,DUMMERSTON,WINDHAM,5301,(802) 257-7383,,,1
491226.6236,74655.15883,669,MKT,0.18,Food Establishment,Restaurant,,162 Main  ST,GRAFTON,WINDHAM,5146,8028432255,,http://www.facebook.com/pages/Grafton-Grocery-Market/111675625538147,1
489416.6871,76768.49071,670,INN AT WOODCHUCK HILL FARM,0.126,Food Establishment,Lodging,,247 WOODCHUCK HILL RD,GRAFTON,WINDHAM,5146,8028432398,,,1
491512.1375,75399.11582,671,GRAFTON VILLAGE BAKERY,0.13,Food Establishment,Home-based Business,,511 CHESTER RD,GRAFTON,WINDHAM,5146,8028431160,,,1
490786.6615,74000.29547,672,GRAFTON VILLAGE CHEESE CO,,Food Manufacturer,Dairy,Cheese,533 TOWNSHEND RD,GRAFTON,WINDHAM,5146,(802) 8432-221,,,1
491129.0369,74644.17604,673,OLD TAVERN AT GRAFTON LLC DANIELS CAFE,0.26,Food Establishment,Restaurant,,55 TOWNSHEND RD,GRAFTON,WINDHAM,5146,(802) 843-2255,,,1
491104.6437,74644.20786,674,MACKS PLACE EATERY,0.336,Food Establishment,Restaurant,,56 TOWNSHEND ROAD,GRAFTON,WINDHAM,5146,,,,1
489793.9159,78978.6642,675,BLAKE HILL PRESERVES,,Food Manufacturer,Food Processor,,60 ARTISANS  WAY,WINDSOR,WINDHAM,5146,8026744529,,,1
491129.1382,74721.94054,676,OLD TAVERN AT GRAFTON ,0.8925,Food Establishment,Lodging,,92 MAIN ST,GRAFTON,WINDHAM,5146,8028432231,http://www.graftoninnvermont.com/,,1
489179.457,70703.22649,678,PLUMMERS SUGAR HOUSE,,Food Manufacturer,Food Processor,,P.O. BOX 85,GRAFTON,WINDHAM,5146,(802) 8432-207,,,1
491136.9221,74455.30886,679,GRAFTON ELEMENTARY SCHOOL,0.053675,Food Establishment,School,,58 SCHOOL  ST,GRAFTON,WINDHAM,5146,8028432495,,,1
486366.3632,30594.25691,680,GREEN RIVER BRIDGE HOUSE,0.0735,Food Establishment,B&B,,2435 STAGE RD,GUILFORD,WINDHAM,5301,8022575771,,,1
489987.5455,33409.61207,681,GUILFORD CENTRAL SCHOOL,0.071145,Food Establishment,School,,374 SCHOOL RD,GUILFORD,WINDHAM,5301,8022542271,,,1
493850.2618,35315.75144,682,GUILFORD COUNTRY STORE,0.18,Food Establishment,Restaurant,,475 COOLIDGE HIGHWAY,GUILFORD,WINDHAM,5301,8024902233,http://www.guilfordvermontcountrystore.com/,https://www.facebook.com/groups/295243444560/,1
491875.6208,32107.43613,683,CHAI WALLAH,0.13,Food Establishment,Bakery,,866 WEATHERHEAD HOLLOW RD,GUILFORD,WINDHAM,5301,(802) 257-4435,https://chai-wallah.com/,,1
485001.1085,34996.06765,684,BACK ROADS GRANOLA,,Food Manufacturer,Food Processor,,137 HALE ROAD,HALIFAX,WINDHAM,5301,,,,1
476035.977,34510.40156,685,AVIGLIANO CATERING,1.89,Food Establishment,Restaurant,,1778 COLLINS RD,HALIFAX,WINDHAM,5358,802-368-9331,,,1
478030.6355,31626.62959,686,HALIFAX ELEMENTARY SCHOOL,0.023715,Food Establishment,School,,246 BRANCH RD,HALIFAX,WINDHAM,5358,8023862888,,,1
477039.5681,28863.82244,687,ABBOTTS GLEN,0.105,Food Establishment,Lodging,,3542 VT ROUTE 112,HALIFAX,WINDHAM,5342,8023682525,,,1
473633.7983,33008.38898,688,RED BARN CATERING,0.05,Food Establishment,Caterer,,18 HIGH ST,JACKSONVILLE,WINDHAM,5342,(802) 368-2253,,,1
473299.0797,33187.41493,689,DUMAINE HOUSE,0.2415,Food Establishment,B&B,,267 ACADEMY RD,WHITINGHAM,WINDHAM,5343,8023682977,http://www.mellosretreatcenter.com/,,1
473683.0517,33052.63554,690,JACKSONVILLE GENERAL STORE,0.18,Food Establishment,Convenience Store,,3054 VT ROUTE 100,WHITINGHAM,WINDHAM,5342,8023682822,http://www.jacksonvillegeneralstore.com/,http://www.facebook.com/pages/Jacksonville-General-Store/269534419958,1
473387.6076,32809.37841,691,CANDLELIGHT INN,0.0945,Food Establishment,B&B,,3358 VT RT 100,WHITINGHAM,WINDHAM,5342,8023682004,,,1
470203.0221,71737.38073,692,MO'S MARKET,0.13,Food Establishment,Restaurant,Deli,106 VERMONT ROUTE 30,JAMAICA,WINDHAM,5343,,,,1
474823.5228,69530.21346,693,OKIE DOKIE BAKING LLC,0.13,Food Establishment,Bakery,,157 STRATTONGATE ROAD,JAMAICA,WINDHAM,5343,,,,1
477166.2522,66855.75209,694,PETER PARSLEY FOODS,0.05,Food Establishment,Caterer,,179 WATER STREET,JAMAICA,WINDHAM,5343,,,,1
475530.38,71493.98541,695,COLD MOON FARM BED & BREAKFAST,0.063,Food Establishment,B&B,,251 PRATT BRIDGE RD,JAMAICA,WINDHAM,5343,8022973258,,,1
477369.3565,66732.87444,696,THREE MOUNTAIN INN,0.336,Food Establishment,Lodging,,30 DEPOT ST,JAMAICA,WINDHAM,5343,8028744140,http://www.threemountaininn.com/dining.html,,1
477590.3908,67109.85817,697,JAMAICA VILLAGE SCHOOL,0.041245,Food Establishment,School,,347 DEPOT ST,JAMAICA,WINDHAM,5343,8028744822,,,1
477247.1376,66699.95312,698,D & KS JAMAICA GROCERY,0.18,Food Establishment,Convenience Store,,3816 VT ROUTE 30,JAMAICA,WINDHAM,5343,8028744151,,http://www.facebook.com/pages/DKs-Jamaica-Grocery/273083679412,1
477198.1458,66655.67977,699,JAMAICA HOUSE BED & BREAKFAST,0.13,Food Establishment,Bakery,,3849 VT ROUTE 30,JAMAICA,WINDHAM,5343,,,,1
477165.5833,66655.78862,700,JAMAICA COFFEE HOUSE,0.147,Food Establishment,Restaurant,,3863 VERMONT ROUTE 30,JAMAICA,WINDHAM,5343,,,,1
477125.0291,66700.36122,701,ASTAS,0.525,Food Establishment,Restaurant,,3894 MAIN ST,JAMAICA,WINDHAM,5343,(802) 874-8000,,,1
477271.8922,66799.85349,703,FATHER & SON,0.05,Food Establishment,Caterer,,70 FACTORY ST,JAMAICA,WINDHAM,5343,(802) 874-4355,,,1
474143.5788,70477.04794,704,STONE BOAT FARM,0.105,Food Establishment,B&B,,7240 VT ROUTE 30,JAMAICA,WINDHAM,5343,8022979929,,,1
472228.8518,71806.59038,705,FLEMING OIL CO,0.18,Food Establishment,Grocery,,8811 ROUTE 30,JAMAICA,WINDHAM,5343,(802) 254-6095,,,1
472228.8518,71806.59038,706,HONEYPIE RESTAURANT,0.05,Food Establishment,Restaurant,,8811 VT Route 30,JAMAICA,WINDHAM,5301,8028246327,,,1
472220.8985,71851.06023,707,TONYS NY STYLE PIZZA,0.1575,Food Establishment,Restaurant,,8814 ROUTE 30,JAMAICA,WINDHAM,5155,(802) 297-1300,,,1
476091.8724,62249.12081,708,E GORDON SMITH CAMP,0.105,Food Establishment,Camp,,SOUTH HILL ROAD,JAMAICA,WINDHAM,5343,,,,1
473162.2308,81579.15083,712,GARDEN CAFE AND GALLERY,0.055,Food Establishment,Caterer,,2136 N. MAIN ST.,LONDONDERRY,WINDHAM,5148,,http://www.gardencafeandgallery.com/restaurant/,https://www.facebook.com/pages/The-Garden-Cafe-and-Gallery/161055350620025,1
474483.6157,78707.81535,714,WEST RIVER CREAMERY,48.69846154,Food Manufacturer,Dairy,Creamery,1061 MIDDLETOWN RD,LONDONDERRY,WINDHAM,5148,(802) 8246-900,,,1
474678.8793,80951.19777,716,JELLEY'S MOBIL,0.18,Food Establishment,Convenience Store,,2102 NORTH MAIN ST,LONDONDERRY,WINDHAM,5148,8028244556,,,1
477092.2889,78742.96524,719,MIKE & TAMMYS MAIN STREET MARKET DELI,0.18,Food Establishment,Convenience Store,,2170 VT ROUTE 11,LONDONDERRY,WINDHAM,5155,8028248100,,,1
471960.8332,81772.86471,720,SWISS INN,0.7875,Food Establishment,Lodging,,249 VT RT 11,LONDONDERRY,WINDHAM,5148,8028243442,,,1
478179.6298,78250.57572,721,BLUE GENTIAN LODGE,0.42,Food Establishment,Lodging,,289 MAGIC MOUNTAIN RD,LONDONDERRY,WINDHAM,5148,8028245908,,,1
476979.0488,78898.87953,722,SNOWDON CHALET            ,0.147,Food Establishment,Restaurant,,4071 RT 11,LONDONDERRY,WINDHAM,5148,,,,1
477772.8919,78129.68937,725,UPPER PASS LODGE THE,0.63,Food Establishment,Lodging,,420 MAGIC MTN ACCESS RD,LONDONDERRY,WINDHAM,5148,8028245600,,,1
473864.6552,78354.6634,728,GRANDMA MILLERS PIES AND PASTRIES,0.4725,Food Establishment,Restaurant,,52 HEARTHSTONE LN,LONDONDERRY,WINDHAM,5148,8028244032,,,1
474304.8595,80863.72576,729,NEW AMERICAN GRILL THE,0.63,Food Establishment,Restaurant,,5700 VT ROUTE 100,LONDONDERRY,WINDHAM,5148,8028249844,,,1
474304.8595,80863.72576,731,CLARK'S QUALITY FOODS,0.72,Food Establishment,Grocery,,5700 VT ROUTE 100 STE C22,LONDONDERRY,WINDHAM,5148,8028243144,http://www.clarksqualityfoods.com/,https://www.facebook.com/pages/Clarks-IGA/170370039646086,1
474321.0649,80852.55502,732,JAKE'S RESTAURANT AND TAVERN,0.504,Food Establishment,Restaurant,,5700 VT ROUTE 100,LONDONDERRY,WINDHAM,5148,8028246614,http://jakescafe.org/,https://www.facebook.com/pages/Jakes-Restaurant-and-Tavern/163916563665372,1
476920.2649,80732.13619,734,VIKING NORDIC,0.2625,Food Establishment,Restaurant,,615 LITTLE POND RD,LONDONDERRY,WINDHAM,5148,8028243933,,,1
474314.1703,76875.39636,736,LONDONDERRY INN,0.26,Food Establishment,Restaurant,,8 MELENDY HL,LONDONDERRY,WINDHAM,5148,(802) 824-5226,,,1
474429.0122,77152.69932,738,SOLO FARM & TABLE,0.588,Food Establishment,Restaurant,,95 MIDDLETOWN RD,LONDONDERRY,WINDHAM,5155,8028246324,http://solofarmandtable.com/,,1
471733.9553,81907.11936,739,FLOOD BROOK SCHOOL,0.16837,Food Establishment,School,,91 ROUTE 11,LONDONDERRY,WINDHAM,5148,8028246979,,,1
482433.5364,41567.34483,741,COLONEL WILLIAMS INN,0.756,Food Establishment,Lodging,,111 STAVER RD,MARLBORO,WINDHAM,5344,8022571093,,,1
480813.1248,37683.63102,742,MARLBORO COLLEGE,0.16611,Food Establishment,Cafeteria,,2582 SOUTH RD,MARLBORO,WINDHAM,5344,8022589302,,,1
478278.0385,40023.98605,743,GOLDEN EAGLE MOTEL THE,0.26,Food Establishment,Restaurant,,5383 ROUTE 9,MARLBORO,WINDHAM,5344,(802) 464-5540,,,1
481579.4095,39925.49049,744,WHETSTONE INN,0.21,Food Establishment,B&B,,550 SOUTH RD,MARLBORO,WINDHAM,5344,8022542500,,,1
476036.0442,39231.59644,745,HOGBACK MOUNTAIN GIFT SHOP,0.18,Food Establishment,Grocery,,7627 VT ROUTE 9,MARLBORO,WINDHAM,5363,,,,1
482047.9892,40979.57846,746,MARLBORO ELEMENTARY SCHOOL,0.05311,Food Establishment,School,,2269 ROUTE 9,MARLBORO,WINDHAM,5344,,,,1
487430.3996,57497.54599,747,WEST RIVER GRILLE,0.26,Food Establishment,Restaurant,,1096 VT ROUTE 30,NEWFANE,WINDHAM,5345,(802) 365-4545,,,1
487753.1809,51098.23854,749,NEWBROOK ELEMENTARY SCHOOL,0.058195,Food Establishment,School,,14 SCHOOL ST,NEWFANE,WINDHAM,5345,8023657536,,,1
487203.8774,54054.19967,750,FOUR COLUMNS INN ,0.7875,Food Establishment,Lodging,,21 WEST ST,NEWFANE,WINDHAM,5345,2039438902,https://www.fourcolumnsvt.com/,https://www.facebook.com/fourcolumnsvt,1
484207.7807,52760.70707,751,FROG MEADOW FARM,0.063,Food Establishment,Lodging,,34 UPPER SPRING HILL RD,NEWFANE,WINDHAM,5345,802-365-7242,,,1
487111.1168,52432.47721,753,RICKS TAVERN,0.504,Food Establishment,Restaurant,,386 ROUTE 30,NEWFANE,WINDHAM,5345,8024647223,,,1
483095.8408,48408.68441,754,SOUTH NEWFANE GENERAL STORE,0.05,Food Establishment,Caterer,,397 DOVER ROAD,NEWFANE,WINDHAM,5351,,,,1
487153.6739,53376.65151,755,GILLIANS GUEST HOUSE,0.063,Food Establishment,Restaurant,,505 ROUTE 30,NEWFANE,WINDHAM,5345,,,,1
487309.2419,53698.51932,756,FAT CROW,0.168,Food Establishment,Restaurant,,550 VT ROUTE 30,NEWFANE,WINDHAM,5345,8022588788,,,1
487391.5174,54087.17857,758,NEWFANE MARKET,0.055,Food Establishment,Convenience Store,,596 VT ROUTE 30,NEWFANE,WINDHAM,5345,8023657775,,,1
487383.3618,54087.19358,759,NEWFANE COUNTRY STORE,0.26,Food Establishment,Restaurant,,598 RTE 30,NEWFANE,WINDHAM,5345,,http://newfanecountrystore.com/,https://www.facebook.com/newfanecountrystore,1
487841.4526,54863.98825,760,LAWRENCE'S SMOKE HOUSE,,Food Manufacturer,Dairy,Cheese,714 VT ROUTE 30,NEWFANE,WINDHAM,5345,(802) 3657-751,,,1
487152.7787,52898.97149,761,NEWFANE INN,1.05,Food Establishment,Restaurant,,ROUTE 30,NEWFANE,WINDHAM,5345,(802) 365-4427,,,1
487152.7787,52898.97149,762,DUTTON BERRY FARM & FARM STANDS,0.13,Food Establishment,Bakery,,407 VT ROUTE 30,NEWFANE,WINDHAM,5345,8023654168,,,1
498735.736,53242.53351,764,LANDMARK COLLEGE CAFE,0.267245,Food Establishment,College/University,,1 RIVER RD S,PUTNEY,WINDHAM,5346,8023876782,,,1
496664.5906,54509.63732,765,PUTNEY FARMERS' MARKET (WINTER),0.18,Food Establishment,Grocery,Farmers' Market,130 WEST HILL ROAD,PUTNEY,WINDHAM,5346,,http://putneyfarmersmarket.org/,https://www.facebook.com/putneyfarmersmarket,1
498246.2184,52753.85262,766,PUTNEY VILLAGE PIZZA,0.525,Food Establishment,Restaurant,,132 MAIN ST,PUTNEY,WINDHAM,5346,,,,1
498180.9673,52776.08727,767,FRONT PORCH CAFE,0.26,Food Establishment,Restaurant,,133 MAIN ST,PUTNEY,WINDHAM,5346,(802) 387-2200,,,1
498180.9673,52776.08727,768,GLEANERY THE,0.945,Food Establishment,Restaurant,,133 MAIN ST STE 1,PUTNEY,WINDHAM,5346,8023873052,,,1
497683.7935,53987.10081,769,PUTNEY CENTRAL SCHOOL,0.087885,Food Establishment,School,,182 WESTMINSTER RD,PUTNEY,WINDHAM,5346,8023875521,,,1
497374.7556,56275.63973,770,BACK TO THE BEANSTALK,0.05,Food Establishment,Caterer,,20 COOP RD,PUTNEY,WINDHAM,5346,(802) 944-8886,,,1
489146.7737,55228.38987,773,VERMONTER CANDY THE,0.603636177,Food Manufacturer,Sweets,,22 WEST HILL RD,PUTNEY,WINDHAM,5346,8023874040,,,1
497756.3876,51520.91656,774,I Q SUNOCO,0.18,Food Establishment,Grocery,,2536 US ROUTE 5,PUTNEY,WINDHAM,5346,,,,1
498654.164,53209.22253,775,JD MCCLIMENTs PUB,0.4725,Food Establishment,Restaurant,,26 BELLOWS FALLS RD,PUTNEY,WINDHAM,5346,8023874499,,,1
498654.164,53209.22253,776,J.D. MCCLIMENT'S SCOTTISH PUB,0.13,Food Establishment,Restaurant,Bars/Pubs,26 BELLOWS FALLS ROAD,PUTNEY,WINDHAM,5346,,http://www.jdmcclimentspub.com/,,1
498246.2553,52898.2674,777,MOUNTAIN PAUL'S GENERAL STORE,0.084,Food Establishment,Restaurant,,3 BELLOWS FALLS ROAD,PUTNEY,WINDHAM,5346,,,,1
497569.2559,52976.23583,778,TERRI ZITER CATERING,0.05,Food Establishment,Caterer,,37 SIGNAL PINE RD,PUTNEY,WINDHAM,5346,(802) 387-2654,,,1
497569.2559,52976.23583,779,A VERMONT TABLE-CATERING BY TERRI ZITER,0.05,Food Establishment,Caterer,,37 SIGNAL PINE ROAD,PUTNEY,WINDHAM,5346,,http://www.avermonttable.com/,,1
498213.6044,52809.40518,780,PUTNEY G STORE,0.231,Food Establishment,Restaurant,,4  Kimball Hill RD,PUTNEY,WINDHAM,5346,8023874692,http://www.putneygeneralstore.com,http://www.facebook.com/pages/Putney-General-Store/314724311872111,1
499445.6096,56386.24791,781,DAVIDS CATERING,0.05,Food Establishment,Caterer,,4 WILDFLOWER LN,PUTNEY,WINDHAM,5346,(802) 387-5253,,,1
497007.5485,55531.495,782,HICKORY RIDGE HOUSE,0.189,Food Establishment,Lodging,,53 HICKORY RIDGE RD S,PUTNEY,WINDHAM,5346,8023875709,,,1
498425.3971,51542.94796,783,PUTNEY INN ,1.575,Food Establishment,Restaurant,,57 PUTNEY LANDING RD,PUTNEY,WINDHAM,5346,(802) 536-4200,http://putneyinn.com/,,1
498425.3971,51542.94796,784,CLUB VT,0.26,Food Establishment,Restaurant,,55 PUTNEY LANDING RD,PUTNEY,WINDHAM,5346,8023870090,http://www.putneyinn.com/,https://www.facebook.com/PutneyInn?v=wallandr,1
494324.7028,55244.36141,785,NUTMEGS HEAVENLY PIES,0.13,Food Establishment,Bakery,,62 ORCHARD HILL,PUTNEY,WINDHAM,5346,,,,1
498156.3437,52209.54382,786,BERTS CHUCK WAGON,0.05,Food Establishment,Mobile Unit,,63 MAIN ST STE 1,PUTNEY,WINDHAM,5346,8023872751,,,1
