State,County_name,metro_status,farming,mining,manufacturing,government,recreation,non_specialized,low_education,low_employment,pop_loss,retirement_dest,persistent_poverty,persistent_child_poverty
NC,Cleveland,0,0,0.00,0,0,0,1,0,0,0,0,0,0
NC,Columbus,0,0,0.00,0,0,0,1,0,1,0,0,1,1
NC,Craven,1,0,0.00,0,1,0,0,0,1,0,1,0,0
NC,Cumberland,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NC,Currituck,1,0,0.00,0,0,1,0,0,0,0,0,0,0
NC,Dare,0,0,0.00,0,0,1,0,0,0,0,0,0,0
NC,Davidson,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NC,Davie,1,0,0.00,0,0,0,1,0,0,0,1,0,0
NC,Duplin,0,0,0.00,1,0,0,0,1,0,0,1,0,1
NC,Durham,1,0,0.00,1,0,0,0,0,0,0,0,0,0
NC,Edgecombe,1,0,0.00,0,0,0,1,0,1,0,0,0,1
NC,Forsyth,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NC,Franklin,1,0,0.00,0,0,0,1,0,0,0,1,0,0
NC,Gaston,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NC,Gates,1,1,0.00,0,0,0,0,0,0,0,1,0,0
NC,Graham,0,0,0.00,0,0,1,0,0,1,0,0,0,0
NC,Granville,0,0,0.00,1,1,0,0,0,0,0,1,0,0
NC,Greene,0,0,0.00,0,1,0,0,1,1,0,0,0,1
NC,Guilford,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NC,Halifax,0,0,0.00,0,0,0,1,0,1,0,0,1,1
NC,Harnett,0,0,0.00,0,0,0,1,0,0,0,0,0,0
NC,Haywood,1,0,0.00,0,0,1,0,0,0,0,0,0,0
NC,Henderson,1,0,0.00,0,0,0,1,0,0,0,1,0,0
NC,Hertford,0,0,0.00,0,0,0,1,0,1,0,0,0,1
NC,Hoke,1,0,0.00,1,0,0,0,0,1,0,1,0,1
NC,Hyde,0,1,0.00,0,1,1,0,0,1,0,0,0,0
NC,Iredell,1,0,0.00,0,0,0,1,0,0,0,1,0,0
NC,Jackson,0,0,0.00,0,1,1,0,0,0,0,0,0,0
NC,Johnston,1,0,0.00,0,0,0,1,0,0,0,1,0,0
NC,Jones,1,1,0.00,0,0,0,0,0,1,0,0,0,0
NC,Lee,0,0,0.00,1,0,0,0,0,0,0,0,0,0
NC,Lenoir,0,0,0.00,0,0,0,1,0,0,0,0,0,1
NC,Lincoln,1,0,0.00,1,0,0,0,0,0,0,1,0,0
NC,McDowell,0,0,0.00,1,0,0,0,0,1,0,0,0,0
NC,Macon,0,0,0.00,0,0,1,0,0,1,0,1,0,0
NC,Madison,1,0,0.00,0,0,0,1,0,1,0,0,0,0
NC,Martin,0,0,0.00,1,0,0,0,0,1,0,0,1,1
NC,Mecklenburg,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NC,Mitchell,0,0,0.00,0,0,0,1,0,1,0,0,0,0
NC,Montgomery,0,0,0.00,1,0,0,0,1,1,0,0,0,0
NC,Moore,0,0,0.00,0,0,1,0,0,0,0,1,0,0
NC,Nash,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NC,New Hanover,1,0,0.00,0,0,1,0,0,0,0,1,0,0
NC,Northampton,0,0,0.00,0,0,0,1,1,1,0,0,1,1
NC,Onslow,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NC,Orange,1,0,0.00,0,1,0,0,0,0,0,0,0,0
NC,Pamlico,1,0,0.00,0,0,1,0,0,1,0,0,0,1
NC,Pasquotank,0,0,0.00,0,1,0,0,0,0,0,0,0,1
NC,Pender,1,0,0.00,0,0,1,0,0,0,0,1,0,0
NC,Perquimans,0,0,0.00,0,0,0,1,0,1,0,1,0,1
NC,Person,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NC,Pitt,1,0,0.00,0,1,0,0,0,0,0,1,1,1
NC,Polk,0,0,0.00,0,0,0,1,0,1,0,1,0,0
NC,Randolph,1,0,0.00,1,0,0,0,0,0,0,0,0,0
NC,Richmond,0,0,0.00,0,0,0,1,0,1,0,0,0,0
NC,Robeson,0,0,0.00,0,0,0,1,1,1,0,0,1,1
NC,Rockingham,1,0,0.00,1,0,0,0,0,0,0,0,0,0
NC,Rowan,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NC,Rutherford,0,0,0.00,0,0,0,1,0,1,0,1,0,0
NC,Sampson,0,0,0.00,0,0,0,1,1,0,0,0,0,1
NC,Scotland,0,0,0.00,0,0,0,1,0,1,0,0,0,0
NC,Stanly,0,0,0.00,0,0,0,1,0,0,0,0,0,0
NC,Stokes,1,0,0.00,0,0,0,1,0,0,0,1,0,0
NC,Surry,0,0,0.00,0,0,0,1,1,0,0,0,0,0
NC,Swain,0,0,0.00,0,0,1,0,0,1,0,0,0,1
NC,Transylvania,0,0,0.00,0,0,1,0,0,0,0,1,0,0
NC,Tyrrell,0,0,0.00,0,1,0,0,1,1,0,0,1,1
NC,Union,1,0,0.00,0,0,0,1,0,0,0,1,0,0
NC,Vance,0,0,0.00,0,0,0,1,1,1,0,0,0,1
NC,Wake,1,0,0.00,0,0,0,1,0,0,0,1,0,0
NC,Warren,0,0,0.00,0,1,0,0,1,1,0,0,0,1
NC,Washington,0,0,0.00,0,0,0,1,0,1,1,0,1,1
NC,Watauga,0,0,0.00,0,1,1,0,0,0,0,0,0,0
NC,Wayne,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NC,Wilkes,0,0,0.00,0,0,0,1,1,1,0,0,0,0
NC,Wilson,0,0,0.00,1,0,0,0,0,0,0,0,0,1
NC,Yadkin,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NC,Yancey,0,0,0.00,0,0,1,0,0,0,0,0,0,1
ND,Adams,0,1,0.00,0,0,0,0,0,0,1,0,0,0
ND,Barnes,0,1,0.00,0,0,0,0,0,0,1,0,0,0
ND,Benson,0,1,0.00,0,0,0,0,0,0,1,0,1,1
ND,Billings,0,1,1.00,0,0,1,0,0,0,1,0,0,0
ND,Bottineau,0,1,1.00,0,0,0,0,0,0,1,0,0,0
ND,Bowman,0,0,1.00,0,0,0,0,0,0,1,0,0,0
ND,Burke,0,1,0.00,0,1,0,0,0,0,1,0,0,0
ND,Burleigh,1,0,0.00,0,1,0,0,0,0,0,0,0,0
ND,Cass,1,0,0.00,0,0,0,1,0,0,0,0,0,0
ND,Cavalier,0,1,0.00,0,0,0,0,0,0,1,0,0,0
ND,Dickey,0,1,0.00,0,0,0,0,0,0,1,0,0,0
ND,Divide,0,1,0.00,0,0,0,0,0,0,1,0,0,0
ND,Dunn,0,1,1.00,0,0,0,0,0,0,1,0,0,0
ND,Eddy,0,1,0.00,0,0,0,0,0,0,1,0,0,0
ND,Emmons,0,1,0.00,0,0,0,0,0,0,1,0,0,0
ND,Foster,0,1,0.00,0,0,0,0,0,0,1,0,0,0
ND,Golden Valley,0,1,0.00,0,0,0,0,0,0,1,0,0,0
ND,Grand Forks,1,0,0.00,0,1,0,0,0,0,0,0,0,0
ND,Grant,0,1,0.00,0,0,0,0,0,0,1,0,0,0
ND,Griggs,0,1,0.00,0,0,0,0,0,0,1,0,0,0
ND,Hettinger,0,1,0.00,0,0,0,0,0,0,1,0,0,0
ND,Kidder,0,1,0.00,0,0,0,0,0,0,1,0,0,1
ND,LaMoure,0,1,0.00,0,0,0,0,0,0,1,0,0,0
ND,Logan,0,1,0.00,0,0,0,0,0,0,1,0,0,0
ND,McHenry,0,1,0.00,0,0,0,0,0,0,1,0,0,0
ND,McIntosh,0,1,0.00,0,0,0,0,0,0,1,0,0,0
ND,McKenzie,0,0,1.00,0,0,0,0,0,0,0,0,0,0
ND,McLean,0,1,1.00,0,0,0,0,0,0,1,0,0,0
ND,Mercer,0,0,1.00,0,0,0,0,0,0,1,0,0,0
ND,Morton,1,0,0.00,0,0,0,1,0,0,0,0,0,0
ND,Mountrail,0,0,1.00,0,0,0,0,0,0,0,0,0,1
ND,Nelson,0,1,0.00,0,0,0,0,0,0,1,0,0,0
ND,Oliver,1,1,1.00,0,0,0,0,0,0,1,0,0,0
ND,Pembina,0,1,0.00,0,0,0,0,0,0,1,0,0,0
ND,Pierce,0,1,0.00,0,0,0,0,0,0,1,0,0,0
ND,Ramsey,0,0,0.00,0,1,0,0,0,0,1,0,0,0
ND,Ransom,0,1,0.00,0,0,0,0,0,0,1,0,0,0
ND,Renville,0,1,1.00,0,0,0,0,0,0,1,0,0,0
ND,Richland,0,1,0.00,1,0,0,0,0,0,1,0,0,0
ND,Rolette,0,0,0.00,0,1,0,0,0,1,0,0,1,1
ND,Sargent,0,1,0.00,1,0,0,0,0,0,1,0,0,0
ND,Sheridan,0,1,0.00,0,0,0,0,0,0,1,0,0,1
ND,Sioux,1,0,0.00,0,1,0,0,0,1,0,0,1,1
ND,Slope,0,1,1.00,0,0,0,0,0,0,1,0,0,0
ND,Stark,0,0,1.00,0,0,0,0,0,0,0,0,0,0
ND,Steele,0,1,0.00,0,0,0,0,0,0,1,0,0,0
ND,Stutsman,0,0,0.00,0,0,0,1,0,0,1,0,0,0
ND,Towner,0,1,0.00,0,0,0,0,0,0,1,0,0,0
ND,Traill,0,1,0.00,0,0,0,0,0,0,1,0,0,0
ND,Walsh,0,1,0.00,0,0,0,0,0,0,1,0,0,0
ND,Ward,0,0,0.00,0,0,0,1,0,0,0,0,0,0
ND,Wells,0,1,0.00,0,0,0,0,0,0,1,0,0,0
ND,Williams,0,0,1.00,0,0,0,0,0,0,0,0,0,0
OH,Adams,0,0,0.00,0,0,0,1,0,1,0,0,0,1
OH,Allen,1,0,0.00,0,0,0,1,0,0,1,0,0,0
OH,Ashland,0,0,0.00,0,0,0,1,0,0,0,0,0,0
OH,Ashtabula,0,0,0.00,1,0,0,0,0,0,0,0,0,0
OH,Athens,0,0,0.00,0,1,0,0,0,1,0,0,1,1
OH,Auglaize,0,0,0.00,1,0,0,0,0,0,0,0,0,0
OH,Belmont,1,0,1.00,0,0,0,0,0,0,0,0,0,0
OH,Brown,1,0,0.00,0,0,0,1,0,0,0,1,0,0
OH,Butler,1,0,0.00,0,0,0,1,0,0,0,0,0,0
OH,Carroll,1,0,0.00,0,0,0,1,0,0,0,0,0,0
OH,Champaign,0,0,0.00,1,0,0,0,0,0,0,0,0,0
OH,Clark,1,0,0.00,0,0,0,1,0,0,1,0,0,0
OH,Clermont,1,0,0.00,0,0,0,1,0,0,0,0,0,0
OH,Clinton,0,0,0.00,0,0,0,1,0,0,0,0,0,0
OH,Columbiana,0,0,0.00,0,0,0,1,0,0,0,0,0,0
OH,Coshocton,0,0,0.00,1,0,0,0,0,0,0,0,0,0
OH,Crawford,0,0,0.00,1,0,0,0,0,0,1,0,0,0
OH,Cuyahoga,1,0,0.00,0,0,0,1,0,0,1,0,0,0
OH,Darke,0,0,0.00,1,0,0,0,0,0,1,0,0,0
OH,Defiance,0,0,0.00,1,0,0,0,0,0,0,0,0,0
OH,Delaware,1,0,0.00,0,0,0,1,0,0,0,1,0,0
OH,Erie,0,0,0.00,0,0,1,0,0,0,0,0,0,0
OH,Fairfield,1,0,0.00,0,0,0,1,0,0,0,0,0,0
OH,Fayette,0,0,0.00,0,0,0,1,0,0,0,0,0,0
OH,Franklin,1,0,0.00,0,1,0,0,0,0,0,0,0,0
OH,Fulton,1,0,0.00,1,0,0,0,0,0,0,0,0,0
OH,Gallia,0,0,0.00,0,0,0,1,0,1,0,0,0,0
OH,Geauga,1,0,0.00,1,0,0,0,0,0,0,0,0,0
OH,Greene,1,0,0.00,0,1,0,0,0,0,0,0,0,0
OH,Guernsey,0,0,0.00,0,0,0,1,0,0,0,0,0,0
OH,Hamilton,1,0,0.00,0,0,0,1,0,0,1,0,0,0
OH,Hancock,0,0,0.00,1,0,0,0,0,0,0,0,0,0
OH,Hardin,0,0,0.00,0,0,0,1,0,0,0,0,0,0
OH,Harrison,0,0,1.00,0,0,0,0,0,0,0,0,0,0
OH,Henry,0,0,0.00,1,0,0,0,0,0,0,0,0,0
OH,Highland,0,0,0.00,0,0,0,1,0,0,0,0,0,0
OH,Hocking,1,0,0.00,0,0,1,0,0,0,0,0,0,0
OH,Holmes,0,0,0.00,1,0,0,0,1,0,0,0,0,0
OH,Huron,0,0,0.00,1,0,0,0,0,0,0,0,0,0
OH,Jackson,0,0,0.00,1,0,0,0,0,1,0,0,0,1
OH,Jefferson,1,0,0.00,0,0,0,1,0,0,1,0,0,0
OH,Knox,0,0,0.00,1,0,0,0,0,0,0,0,0,0
OH,Lake,1,0,0.00,1,0,0,0,0,0,0,0,0,0
OH,Lawrence,1,0,0.00,0,0,0,1,0,1,0,0,0,0
OH,Licking,1,0,0.00,0,0,0,1,0,0,0,0,0,0
OH,Logan,0,0,0.00,1,0,0,0,0,0,0,0,0,0
OH,Lorain,1,0,0.00,1,0,0,0,0,0,0,0,0,0
OH,Lucas,1,0,0.00,0,0,0,1,0,0,1,0,0,0
OH,Madison,1,0,0.00,0,0,0,1,0,1,0,0,0,0
OH,Mahoning,1,0,0.00,0,0,0,1,0,0,1,0,0,0
OH,Marion,0,0,0.00,1,0,0,0,0,1,0,0,0,0
OH,Medina,1,0,0.00,0,0,0,1,0,0,0,0,0,0
OH,Meigs,0,0,0.00,0,0,0,1,0,1,0,0,0,0
OH,Mercer,0,0,0.00,1,0,0,0,0,0,0,0,0,0
OH,Miami,1,0,0.00,1,0,0,0,0,0,0,0,0,0
OH,Monroe,0,0,1.00,1,0,0,0,0,1,1,0,0,0
OH,Montgomery,1,0,0.00,0,0,0,1,0,0,1,0,0,0
OH,Morgan,0,0,0.00,0,0,0,1,0,1,0,0,0,0
OH,Morrow,1,0,0.00,0,0,0,1,0,0,0,0,0,0
OH,Muskingum,0,0,0.00,0,0,0,1,0,0,0,0,0,0
OH,Noble,0,0,0.00,0,1,0,0,0,1,0,1,0,0
OH,Ottawa,0,0,0.00,0,0,1,0,0,0,0,0,0,0
OH,Paulding,0,0,0.00,1,0,0,0,0,0,1,0,0,0
OH,Perry,1,0,0.00,0,0,0,1,0,0,0,0,0,0
OH,Pickaway,1,0,0.00,0,0,0,1,0,0,0,0,0,0
OH,Pike,0,0,0.00,1,0,0,0,0,1,0,0,0,1
OH,Portage,1,0,0.00,0,1,0,0,0,0,0,0,0,0
OH,Preble,0,0,0.00,1,0,0,0,0,0,0,0,0,0
OH,Putnam,0,0,0.00,1,0,0,0,0,0,0,0,0,0
OH,Richland,1,0,0.00,0,0,0,1,0,0,0,0,0,0
OH,Ross,0,0,0.00,0,1,0,0,0,1,0,0,0,0
OH,Sandusky,0,0,0.00,1,0,0,0,0,0,1,0,0,0
OH,Scioto,0,0,0.00,0,0,0,1,0,1,0,0,0,1
OH,Seneca,0,0,0.00,0,0,0,1,0,0,1,0,0,0
OH,Shelby,0,0,0.00,1,0,0,0,0,0,0,0,0,0
OH,Stark,1,0,0.00,0,0,0,1,0,0,0,0,0,0
OH,Summit,1,0,0.00,0,0,0,1,0,0,0,0,0,0
OH,Trumbull,1,0,0.00,1,0,0,0,0,0,1,0,0,0
OH,Tuscarawas,0,0,0.00,1,0,0,0,0,0,0,0,0,0
OH,Union,1,0,0.00,1,0,0,0,0,0,0,0,0,0
OH,Van Wert,0,0,0.00,1,0,0,0,0,0,1,0,0,0
OH,Vinton,0,0,0.00,0,0,0,1,1,1,0,0,0,1
OH,Warren,1,0,0.00,0,0,0,1,0,0,0,1,0,0
OH,Washington,0,0,0.00,0,0,0,1,0,0,0,0,0,0
OH,Wayne,0,0,0.00,1,0,0,0,0,0,0,0,0,0
OH,Williams,0,0,0.00,1,0,0,0,0,0,0,0,0,0
OH,Wood,1,0,0.00,1,0,0,0,0,0,0,0,0,0
OH,Wyandot,0,0,0.00,1,0,0,0,0,0,0,0,0,0
OK,Adair,0,0,0.00,1,0,0,0,0,1,0,0,1,1
OK,Alfalfa,0,1,1.00,0,0,0,0,0,1,1,0,0,0
OK,Atoka,0,1,0.00,0,0,0,0,0,1,0,0,0,1
OK,Beaver,0,1,1.00,0,0,0,0,0,0,1,0,0,0
OK,Beckham,0,0,1.00,0,0,0,0,0,0,0,0,0,0
OK,Blaine,0,0,1.00,0,0,0,0,0,1,0,0,0,0
OK,Bryan,0,0,0.00,0,0,0,1,0,0,0,1,0,1
OK,Caddo,0,0,0.00,0,0,0,1,0,1,0,0,1,1
OK,Canadian,1,0,0.00,0,0,0,1,0,0,0,0,0,0
OK,Carter,0,0,1.00,0,0,0,0,0,0,0,0,0,0
OK,Cherokee,0,0,0.00,0,0,0,1,0,1,0,0,1,1
OK,Choctaw,0,0,0.00,0,0,0,1,0,1,0,0,1,1
OK,Cimarron,0,1,0.00,0,0,0,0,1,0,1,0,0,0
OK,Cleveland,1,0,0.00,0,1,0,0,0,0,0,0,0,0
OK,Coal,0,1,0.00,0,0,0,0,0,0,0,0,1,1
OK,Comanche,1,0,0.00,0,1,0,0,0,0,0,0,0,0
OK,Cotton,1,1,0.00,0,0,0,0,0,0,1,0,0,0
OK,Craig,0,0,0.00,0,1,0,0,0,1,0,0,0,0
OK,Creek,1,0,0.00,0,0,0,1,0,0,0,0,0,0
OK,Custer,0,0,1.00,0,0,0,0,0,0,0,0,0,0
OK,Delaware,0,0,0.00,0,0,1,0,0,1,0,1,0,1
OK,Dewey,0,1,1.00,0,0,0,0,0,0,0,0,0,0
OK,Ellis,0,1,1.00,0,0,0,0,0,0,0,0,0,0
OK,Garfield,0,0,0.00,0,0,0,1,0,0,0,0,0,0
OK,Garvin,0,0,1.00,0,0,0,0,0,0,0,0,0,0
OK,Grady,1,0,0.00,0,0,0,1,0,0,0,0,0,0
OK,Grant,0,1,1.00,0,0,0,0,0,0,1,0,0,0
OK,Greer,0,1,0.00,0,1,0,0,0,1,0,0,0,0
OK,Harmon,0,1,0.00,0,0,0,0,1,1,1,0,1,1
OK,Harper,0,1,0.00,0,0,0,0,0,0,0,0,0,0
OK,Haskell,0,0,1.00,0,0,0,0,0,1,0,0,0,0
OK,Hughes,0,1,0.00,0,0,0,0,0,1,0,0,1,1
OK,Jackson,0,0,0.00,0,1,0,0,0,0,1,0,0,1
OK,Jefferson,0,1,0.00,0,0,0,0,0,0,1,0,0,1
OK,Johnston,0,0,0.00,0,0,0,1,0,1,0,0,1,1
OK,Kay,0,0,0.00,0,0,0,1,0,0,0,0,0,0
OK,Kingfisher,0,0,1.00,0,0,0,0,0,0,0,0,0,0
OK,Kiowa,0,0,0.00,0,0,0,1,0,0,1,0,0,1
OK,Latimer,0,0,1.00,0,1,0,0,0,1,0,0,0,0
OK,Le Flore,1,0,0.00,0,0,0,1,0,1,0,0,0,1
OK,Lincoln,1,0,0.00,0,0,0,1,0,0,0,0,0,0
OK,Logan,1,0,1.00,0,0,0,0,0,0,0,0,0,0
OK,Love,0,0,0.00,0,0,0,1,0,0,0,0,0,0
OK,McClain,1,0,0.00,0,0,0,1,0,0,0,0,0,0
OK,McCurtain,0,0,0.00,0,0,0,1,0,1,0,0,1,1
OK,McIntosh,0,0,0.00,0,0,1,0,0,1,0,0,0,1
OK,Major,0,1,1.00,0,0,0,0,0,0,1,0,0,0
OK,Marshall,0,0,0.00,1,0,1,0,0,0,0,1,0,1
OK,Mayes,0,0,0.00,1,0,0,0,0,0,0,0,0,0
OK,Murray,0,0,0.00,0,0,0,1,0,0,0,0,0,0
OK,Muskogee,0,0,0.00,0,1,0,0,0,1,0,0,0,1
OK,Noble,0,0,0.00,1,0,0,0,0,0,0,0,0,0
OK,Nowata,0,1,0.00,0,0,0,0,0,0,0,0,0,0
OK,Okfuskee,0,1,0.00,0,0,0,0,0,1,0,0,1,1
OK,Oklahoma,1,0,1.00,0,1,0,0,0,0,0,0,0,0
OK,Okmulgee,1,0,0.00,0,0,0,1,0,1,0,0,0,1
OK,Osage,1,0,1.00,0,0,0,0,0,0,0,0,0,0
OK,Ottawa,0,0,0.00,0,0,0,1,0,0,0,0,0,1
OK,Pawnee,1,0,1.00,0,0,0,0,0,0,0,0,0,0
OK,Payne,0,0,0.00,0,1,0,0,0,0,0,0,0,0
OK,Pittsburg,0,0,0.00,0,1,0,0,0,1,0,0,0,0
OK,Pontotoc,0,0,0.00,0,0,0,1,0,0,0,0,0,0
OK,Pottawatomie,0,0,0.00,0,0,0,1,0,0,0,0,0,0
OK,Pushmataha,0,0,0.00,0,0,0,1,0,1,0,0,1,1
OK,Roger Mills,0,1,1.00,0,0,0,0,0,0,0,0,0,0
OK,Rogers,1,0,0.00,0,0,0,1,0,0,0,1,0,0
OK,Seminole,0,0,1.00,0,0,0,0,0,1,0,0,0,1
OK,Sequoyah,1,0,0.00,0,0,0,1,0,1,0,0,0,1
OK,Stephens,0,0,1.00,0,0,0,0,0,0,0,0,0,0
OK,Texas,0,0,0.00,1,0,0,0,1,0,0,0,0,0
OK,Tillman,0,1,0.00,0,0,0,0,1,1,1,0,1,1
OK,Tulsa,1,0,1.00,0,0,0,0,0,0,0,0,0,0
OK,Wagoner,1,0,0.00,0,0,0,1,0,0,0,0,0,0
OK,Washington,0,0,1.00,0,0,0,0,0,0,0,0,0,0
OK,Washita,0,1,1.00,0,0,0,0,0,0,0,0,0,0
OK,Woods,0,0,1.00,0,0,0,0,0,0,1,0,0,0
OK,Woodward,0,0,1.00,0,0,0,0,0,0,0,0,0,0
OR,Baker,0,0,0.00,0,0,1,0,0,0,0,0,0,0
OR,Benton,1,0,0.00,0,1,0,0,0,0,0,0,0,0
OR,Clackamas,1,0,0.00,0,0,0,1,0,0,0,0,0,0
OR,Clatsop,0,0,0.00,0,0,1,0,0,0,0,0,0,0
OR,Columbia,1,0,0.00,0,0,0,1,0,0,0,0,0,0
OR,Coos,0,0,0.00,0,0,0,1,0,1,0,0,0,0
OR,Crook,0,0,0.00,0,0,0,1,0,1,0,1,0,0
OR,Curry,0,0,0.00,0,0,1,0,0,1,0,1,0,0
OR,Deschutes,1,0,0.00,0,0,1,0,0,0,0,1,0,0
OR,Douglas,0,0,0.00,0,0,0,1,0,1,0,1,0,0
OR,Gilliam,0,0,0.00,0,0,0,1,0,0,0,0,0,0
OR,Grant,0,0,0.00,0,1,0,0,0,0,0,1,0,0
OR,Harney,0,1,0.00,0,1,0,0,0,0,0,0,0,0
OR,Hood River,0,0,0.00,0,0,1,0,0,0,0,0,0,0
OR,Jackson,1,0,0.00,0,0,0,1,0,0,0,1,0,0
OR,Jefferson,0,0,0.00,0,0,0,1,0,1,0,1,0,0
OR,Josephine,1,0,0.00,0,0,0,1,0,1,0,1,0,1
OR,Klamath,0,0,0.00,0,0,0,1,0,1,0,0,0,0
OR,Lake,0,0,0.00,0,1,0,0,0,1,0,1,0,0
OR,Lane,1,0,0.00,0,0,0,1,0,0,0,0,0,0
OR,Lincoln,0,0,0.00,0,0,1,0,0,0,0,0,0,0
OR,Linn,1,0,0.00,1,0,0,0,0,0,0,0,0,0
OR,Malheur,0,0,0.00,0,1,0,0,0,1,0,0,0,1
OR,Marion,1,0,0.00,0,1,0,0,0,0,0,0,0,0
OR,Morrow,0,1,0.00,1,0,0,0,1,0,0,0,0,0
OR,Multnomah,1,0,0.00,0,0,0,1,0,0,0,0,0,0
OR,Polk,1,0,0.00,0,0,0,1,0,0,0,0,0,0
OR,Sherman,0,1,0.00,0,1,0,0,0,0,0,0,0,0
OR,Tillamook,0,0,0.00,0,0,1,0,0,0,0,0,0,0
OR,Umatilla,0,0,0.00,0,0,0,1,0,0,0,0,0,0
OR,Union,0,0,0.00,0,1,0,0,0,0,0,0,0,0
OR,Wallowa,0,0,0.00,0,0,1,0,0,1,0,0,0,0
OR,Wasco,0,0,0.00,0,0,0,1,0,0,0,0,0,0
OR,Washington,1,0,0.00,1,0,0,0,0,0,0,0,0,0
OR,Wheeler,0,1,0.00,0,0,0,0,0,0,0,0,0,0
OR,Yamhill,1,0,0.00,0,0,0,1,0,0,0,1,0,0
PA,Adams,1,0,0.00,0,0,0,1,0,0,0,1,0,0
PA,Allegheny,1,0,0.00,0,0,0,1,0,0,1,0,0,0
PA,Armstrong,1,0,1.00,0,0,0,0,0,0,1,0,0,0
PA,Beaver,1,0,0.00,0,0,0,1,0,0,1,0,0,0
PA,Bedford,0,0,0.00,0,0,0,1,0,0,0,0,0,0
PA,Berks,1,0,0.00,0,0,0,1,0,0,0,0,0,0
PA,Blair,1,0,0.00,0,0,0,1,0,0,1,0,0,0
PA,Bradford,0,0,0.00,0,0,0,1,0,0,0,0,0,0
PA,Bucks,1,0,0.00,0,0,0,1,0,0,0,0,0,0
PA,Butler,1,0,0.00,0,0,0,1,0,0,0,0,0,0
PA,Cambria,1,0,0.00,0,0,0,1,0,0,1,0,0,0
PA,Cameron,0,0,0.00,1,0,0,0,0,0,0,0,0,0
PA,Carbon,1,0,0.00,0,0,1,0,0,0,0,1,0,0
PA,Centre,1,0,0.00,0,1,0,0,0,0,0,0,0,0
PA,Chester,1,0,0.00,0,0,0,1,0,0,0,0,0,0
PA,Clarion,0,0,0.00,0,1,0,0,0,0,0,0,0,0
PA,Clearfield,0,0,0.00,0,0,0,1,0,0,0,0,0,0
PA,Clinton,0,0,0.00,1,0,0,0,0,0,0,0,0,0
PA,Columbia,1,0,0.00,0,0,0,1,0,0,0,0,0,0
PA,Crawford,0,0,0.00,1,0,0,0,0,0,0,0,0,0
PA,Cumberland,1,0,0.00,0,0,0,1,0,0,0,0,0,0
PA,Dauphin,1,0,0.00,0,1,0,0,0,0,0,0,0,0
PA,Delaware,1,0,0.00,0,0,0,1,0,0,0,0,0,0
PA,Elk,0,0,0.00,1,0,0,0,0,0,0,0,0,0
PA,Erie,1,0,0.00,0,0,0,1,0,0,0,0,0,0
PA,Fayette,1,0,0.00,0,0,0,1,0,1,0,0,0,1
PA,Forest,0,0,0.00,0,1,1,0,0,1,0,1,0,0
PA,Franklin,1,0,0.00,0,0,0,1,0,0,0,0,0,0
PA,Fulton,0,0,0.00,1,0,0,0,0,0,0,0,0,0
PA,Greene,0,0,1.00,0,0,0,0,0,1,0,0,0,0
PA,Huntingdon,0,0,0.00,0,1,0,0,0,1,0,0,0,0
PA,Indiana,0,0,1.00,0,1,0,0,0,0,1,0,0,0
PA,Jefferson,0,0,0.00,1,0,0,0,0,0,1,0,0,0
PA,Juniata,0,0,0.00,1,0,0,0,0,0,0,0,0,0
PA,Lackawanna,1,0,0.00,0,0,0,1,0,0,0,0,0,0
PA,Lancaster,1,0,0.00,0,0,0,1,0,0,0,0,0,0
PA,Lawrence,0,0,0.00,0,0,0,1,0,0,1,0,0,0
PA,Lebanon,1,0,0.00,0,0,0,1,0,0,0,0,0,0
PA,Lehigh,1,0,0.00,0,0,0,1,0,0,0,0,0,0
PA,Luzerne,1,0,0.00,0,0,0,1,0,0,0,0,0,0
PA,Lycoming,1,0,0.00,0,0,0,1,0,0,0,0,0,0
PA,McKean,0,0,1.00,0,0,0,0,0,0,1,0,0,0
PA,Mercer,1,0,0.00,0,0,0,1,0,0,1,0,0,0
PA,Mifflin,0,0,0.00,1,0,0,0,0,0,0,0,0,0
PA,Monroe,1,0,0.00,0,1,1,0,0,0,0,0,0,0
PA,Montgomery,1,0,0.00,0,0,0,1,0,0,0,0,0,0
PA,Montour,1,0,0.00,0,0,0,1,0,0,0,1,0,0
PA,Northampton,1,0,0.00,0,0,0,1,0,0,0,0,0,0
PA,Northumberland,0,0,0.00,0,0,0,1,0,0,1,0,0,0
PA,Perry,1,0,0.00,0,0,0,1,0,0,0,0,0,0
PA,Philadelphia,1,0,0.00,0,0,0,1,0,1,0,0,1,1
PA,Pike,1,0,0.00,0,0,1,0,0,0,0,0,0,0
PA,Potter,0,0,0.00,0,0,1,0,0,0,0,0,0,0
PA,Schuylkill,0,0,0.00,0,0,0,1,0,0,1,0,0,0
