census_year,county_name,state_name,urban,rural
2020,Harris,Texas,1823415,19268
2020,Harrison,Texas,12702,16521
2020,Hartley,Texas,1230,700
2020,Haskell,Texas,0,3073
2020,Hays,Texas,65522,28012
2020,Hemphill,Texas,0,1631
2020,Henderson,Texas,13956,26687
2020,Hidalgo,Texas,274095,20807
2020,Hill,Texas,3301,12877
2020,Hockley,Texas,5391,3782
2020,Hood,Texas,17344,10977
2020,Hopkins,Texas,6547,9124
2020,Houston,Texas,2826,7932
2020,Howard,Texas,11433,2567
2020,Hudspeth,Texas,0,1107
2020,Hunt,Texas,15615,24955
2020,Hutchinson,Texas,6288,3878
2020,Irion,Texas,0,785
2020,Jack,Texas,0,3785
2020,Jackson,Texas,2619,4377
2020,Jasper,Texas,3511,12661
2020,Jeff Davis,Texas,0,1510
2020,Jefferson,Texas,99520,8810
2020,Jim Hogg,Texas,0,2242
2020,Jim Wells,Texas,7966,8190
2020,Johnson,Texas,36422,29203
2020,Jones,Texas,0,7037
2020,Karnes,Texas,0,5796
2020,Kaufman,Texas,29246,21982
2020,Kendall,Texas,7690,10640
2020,Kenedy,Texas,0,196
2020,Kent,Texas,0,522
2020,Kerr,Texas,14956,10244
2020,Kimble,Texas,0,2767
2020,King,Texas,0,171
2020,Kinney,Texas,0,1521
2020,Kleberg,Texas,11291,2657
2020,Knox,Texas,0,1801
2020,Lamar,Texas,12343,10301
2020,Lamb,Texas,2573,3309
2020,Lampasas,Texas,3231,6473
2020,La Salle,Texas,0,2582
2020,Lavaca,Texas,1599,8857
2020,Lee,Texas,0,7860
2020,Leon,Texas,0,8895
2020,Liberty,Texas,8569,24613
2020,Limestone,Texas,2695,7673
2020,Lipscomb,Texas,0,1558
2020,Live Oak,Texas,0,5927
2020,Llano,Texas,7353,7889
2020,Loving,Texas,0,34
2020,Lubbock,Texas,119427,12782
2020,Lynn,Texas,0,2527
2020,McCulloch,Texas,2528,1692
2020,McLennan,Texas,81117,24700
2020,McMullen,Texas,0,405
2020,Madison,Texas,0,5054
2020,Marion,Texas,0,5540
2020,Martin,Texas,0,2114
2020,Mason,Texas,0,2467
2020,Matagorda,Texas,8683,9793
2020,Maverick,Texas,18705,1367
2020,Medina,Texas,3056,16538
2020,Menard,Texas,0,1329
2020,Midland,Texas,61679,8630
2020,Milam,Texas,4758,6783
2020,Mills,Texas,0,2529
2020,Mitchell,Texas,1807,1877
2020,Montague,Texas,2490,7758
2020,Montgomery,Texas,186698,51791
2020,Moore,Texas,5632,2556
2020,Morris,Texas,0,5789
2020,Motley,Texas,0,703
2020,Nacogdoches,Texas,14961,13916
2020,Navarro,Texas,9346,12039
2020,Newton,Texas,0,6376
2020,Nolan,Texas,5035,2088
2020,Nueces,Texas,143196,8059
2020,Ochiltree,Texas,3580,752
2020,Oldham,Texas,0,732
2020,Orange,Texas,24584,12729
2020,Palo Pinto,Texas,5930,9149
2020,Panola,Texas,2841,7892
2020,Parker,Texas,21203,36224
2020,Parmer,Texas,0,3737
2020,Pecos,Texas,3658,2137
2020,Polk,Texas,2377,22245
2020,Potter,Texas,43549,5143
2020,Presidio,Texas,0,3194
2020,Rains,Texas,0,5816
2020,Randall,Texas,51065,9534
2020,Reagan,Texas,0,1474
2020,Real,Texas,0,1656
2020,Red River,Texas,0,6134
2020,Reeves,Texas,4232,836
2020,Refugio,Texas,0,3252
2020,Roberts,Texas,0,430
2020,Robertson,Texas,0,8422
2020,Rockwall,Texas,33459,4760
2020,Runnels,Texas,0,4986
2020,Rusk,Texas,6172,14935
2020,Sabine,Texas,0,7563
2020,San Augustine,Texas,0,4733
2020,San Jacinto,Texas,0,13778
2020,San Patricio,Texas,21465,7959
2020,San Saba,Texas,0,2832
2020,Schleicher,Texas,0,1285
2020,Scurry,Texas,4783,2106
2020,Shackelford,Texas,0,1570
2020,Shelby,Texas,2271,9149
2020,Sherman,Texas,0,1150
2020,Smith,Texas,64178,33361
2020,Somervell,Texas,0,3928
2020,Starr,Texas,16204,6776
2020,Stephens,Texas,2639,2015
2020,Sterling,Texas,0,579
2020,Stonewall,Texas,0,840
2020,Sutton,Texas,0,1878
2020,Swisher,Texas,0,3034
2020,Tarrant,Texas,798708,9656
2020,Taylor,Texas,50514,10303
2020,Terrell,Texas,0,650
2020,Terry,Texas,3524,1265
2020,Throckmorton,Texas,0,964
2020,Titus,Texas,5636,6377
2020,Tom Green,Texas,43410,7996
2020,Travis,Texas,538804,23684
2020,Trinity,Texas,0,8173
2020,Tyler,Texas,0,9406
2020,Upshur,Texas,3296,14051
2020,Upton,Texas,0,1523
2020,Uvalde,Texas,6182,3852
2020,Val Verde,Texas,15789,2666
2020,Van Zandt,Texas,0,25537
2020,Victoria,Texas,28572,10386
2020,Walker,Texas,15643,12989
2020,Waller,Texas,4622,14900
2020,Ward,Texas,4019,1120
2020,Washington,Texas,7340,9498
2020,Webb,Texas,79974,4789
2020,Wharton,Texas,9078,8218
2020,Wheeler,Texas,0,2598
2020,Wichita,Texas,49903,5616
2020,Wilbarger,Texas,4516,1320
2020,Willacy,Texas,3991,2779
2020,Williamson,Texas,216838,20842
2020,Wilson,Texas,2449,16534
2020,Winkler,Texas,2643,575
2020,Wise,Texas,2617,24196
2020,Wood,Texas,2495,19634
2020,Yoakum,Texas,0,3009
2020,Young,Texas,3825,4714
2020,Zapata,Texas,4642,1517
2020,Zavala,Texas,2670,1250
2020,Beaver,Utah,0,2863
2020,Box Elder,Utah,13396,6121
2020,Cache,Utah,37528,6246
2020,Carbon,Utah,5968,3611
2020,Daggett,Utah,0,1138
2020,Davis,Utah,114376,841
2020,Duchesne,Utah,2314,6411
2020,Emery,Utah,0,4069
2020,Garfield,Utah,0,3501
2020,Grand,Utah,4167,1025
2020,Iron,Utah,14337,7415
2020,Juab,Utah,2117,1699
2020,Kane,Utah,0,6004
2020,Millard,Utah,0,4907
2020,Morgan,Utah,0,3703
2020,Piute,Utah,0,848
2020,Rich,Utah,0,3100
2020,Salt Lake,Utah,424436,3843
2020,San Juan,Utah,0,5489
2020,Sanpete,Utah,1680,8557
2020,Sevier,Utah,3020,5497
2020,Summit,Utah,15038,10636
2020,Tooele,Utah,18550,4452
2020,Uintah,Utah,7795,5862
2020,Utah,Utah,184567,8003
2020,Wasatch,Utah,8730,5732
2020,Washington,Utah,63513,11017
2020,Wayne,Utah,0,1678
2020,Weber,Utah,88666,6948
2020,Addison,Vermont,1939,15446
2020,Bennington,Vermont,6140,14675
2020,Caledonia,Vermont,2472,13525
2020,Chittenden,Vermont,54716,18369
2020,Essex,Vermont,0,4867
2020,Franklin,Vermont,5232,17410
2020,Grand Isle,Vermont,0,5265
2020,Lamoille,Vermont,0,13878
2020,Orange,Vermont,0,14953
2020,Orleans,Vermont,0,16376
2020,Rutland,Vermont,10162,23707
2020,Washington,Vermont,10096,20549
2020,Windham,Vermont,7114,22802
2020,Windsor,Vermont,6328,28297
2020,Accomack,Virginia,4092,17611
2020,Albemarle,Virginia,27677,19614
2020,Alleghany,Virginia,3747,4187
2020,Amelia,Virginia,0,5704
2020,Amherst,Virginia,5265,8967
2020,Appomattox,Virginia,0,7301
2020,Arlington,Virginia,119085,0
2020,Augusta,Virginia,5273,27317
2020,Bath,Virginia,0,3239
2020,Bedford,Virginia,10079,27170
2020,Bland,Virginia,0,3200
2020,Botetourt,Virginia,5762,9126
2020,Brunswick,Virginia,0,7893
2020,Buchanan,Virginia,0,10323
2020,Buckingham,Virginia,0,7133
2020,Campbell,Virginia,10805,14255
2020,Caroline,Virginia,0,12415
2020,Carroll,Virginia,361,16218
2020,Charles City,Virginia,0,3245
2020,Charlotte,Virginia,0,5956
2020,Chesterfield,Virginia,127807,10884
2020,Clarke,Virginia,0,6371
2020,Craig,Virginia,0,2584
2020,Culpeper,Virginia,8059,11126
2020,Cumberland,Virginia,335,4301
2020,Dickenson,Virginia,0,7344
2020,Dinwiddie,Virginia,3110,8693
2020,Essex,Virginia,0,5742
2020,Fairfax,Virginia,421098,6051
2020,Fauquier,Virginia,11173,17076
2020,Floyd,Virginia,0,7924
2020,Fluvanna,Virginia,4320,6807
2020,Franklin,Virginia,2585,25546
2020,Frederick,Virginia,20927,14900
2020,Giles,Virginia,0,8285
2020,Gloucester,Virginia,4849,12200
2020,Goochland,Virginia,1099,9451
2020,Grayson,Virginia,2,8922
2020,Greene,Virginia,0,8464
2020,Greensville,Virginia,568,3433
2020,Halifax,Virginia,3723,13552
2020,Hanover,Virginia,27198,15986
2020,Henrico,Virginia,135497,5242
2020,Henry,Virginia,8816,16606
2020,Highland,Virginia,0,1787
2020,Isle of Wight,Virginia,6778,9663
2020,James City,Virginia,29405,4588
2020,King and Queen,Virginia,0,3454
2020,King George,Virginia,0,10322
2020,King William,Virginia,0,7402
2020,Lancaster,Virginia,0,7448
2020,Lee,Virginia,0,10835
2020,Loudoun,Virginia,124706,17368
2020,Louisa,Virginia,0,17489
2020,Lunenburg,Virginia,0,5868
2020,Madison,Virginia,0,6051
2020,Mathews,Virginia,0,5455
2020,Mecklenburg,Virginia,2469,16535
2020,Middlesex,Virginia,0,7100
2020,Montgomery,Virginia,29807,11327
2020,Nelson,Virginia,0,9871
2020,New Kent,Virginia,0,9059
2020,Northampton,Virginia,0,7373
2020,Northumberland,Virginia,0,8947
2020,Nottoway,Virginia,0,6629
2020,Orange,Virginia,6989,8682
2020,Page,Virginia,2225,9526
2020,Patrick,Virginia,0,9994
2020,Pittsylvania,Virginia,3004,26365
2020,Powhatan,Virginia,303,11288
2020,Prince Edward,Virginia,2670,6417
2020,Prince George,Virginia,4704,8674
2020,Prince William,Virginia,150931,7594
2020,Pulaski,Virginia,9102,7888
2020,Rappahannock,Virginia,0,3826
2020,Richmond,Virginia,0,3932
2020,Roanoke,Virginia,34444,7703
2020,Rockbridge,Virginia,933,10328
2020,Rockingham,Virginia,14463,20973
2020,Russell,Virginia,93,12661
2020,Scott,Virginia,193,11572
2020,Shenandoah,Virginia,5866,15270
2020,Smyth,Virginia,3707,11390
2020,Southampton,Virginia,144,7580
2020,Spotsylvania,Virginia,35291,16959
2020,Stafford,Virginia,43032,9761
2020,Surry,Virginia,0,3402
2020,Sussex,Virginia,0,4636
2020,Tazewell,Virginia,9616,10198
2020,Warren,Virginia,6641,10098
2020,Washington,Virginia,7921,17503
2020,Westmoreland,Virginia,2539,8590
2020,Wise,Virginia,5500,11144
2020,Wythe,Virginia,3784,10206
2020,York,Virginia,26090,1737
2020,Alexandria city,Virginia,80479,0
2020,Bristol city,Virginia,8589,81
2020,Buena Vista city,Virginia,2886,62
2020,Charlottesville city,Virginia,21413,0
2020,Chesapeake city,Virginia,88939,5890
2020,Colonial Heights city,Virginia,8147,0
2020,Covington city,Virginia,3040,12
2020,Danville city,Virginia,21621,638
2020,Emporia city,Virginia,2499,148
2020,Fairfax city,Virginia,9330,0
2020,Falls Church city,Virginia,6172,0
2020,Franklin city,Virginia,3750,136
2020,Fredericksburg city,Virginia,12175,0
2020,Galax city,Virginia,2908,248
2020,Hampton city,Virginia,62254,190
2020,Harrisonburg city,Virginia,18510,116
2020,Hopewell city,Virginia,10408,1
2020,Lexington city,Virginia,2617,0
2020,Lynchburg city,Virginia,33298,534
2020,Manassas city,Virginia,14365,0
2020,Manassas Park city,Virginia,5525,0
2020,Martinsville city,Virginia,7050,3
2020,Newport News city,Virginia,81760,141
2020,Norfolk city,Virginia,101386,0
2020,Norton city,Virginia,1782,152
2020,Petersburg city,Virginia,17606,407
2020,Poquoson city,Virginia,4521,405
2020,Portsmouth city,Virginia,43164,0
2020,Radford city,Virginia,6168,281
2020,Richmond city,Virginia,111963,0
2020,Roanoke city,Virginia,48725,1
2020,Salem city,Virginia,11125,0
2020,Staunton city,Virginia,12189,127
2020,Suffolk city,Virginia,27855,10509
2020,Virginia Beach city,Virginia,186875,3184
2020,Waynesboro city,Virginia,10036,232
2020,Williamsburg city,Virginia,5741,12
2020,Winchester city,Virginia,12372,0
2020,Adams,Washington,3219,3516
2020,Asotin,Washington,9219,815
2020,Benton,Washington,71043,9033
2020,Chelan,Washington,23125,14142
2020,Clallam,Washington,24667,13263
2020,Clark,Washington,171898,23138
2020,Columbia,Washington,0,2190
2020,Cowlitz,Washington,30700,14724
2020,Douglas,Washington,12073,5245
2020,Ferry,Washington,0,4059
2020,Franklin,Washington,26375,3365
2020,Garfield,Washington,0,1194
2020,Grant,Washington,20964,17671
2020,Grays Harbor,Washington,22530,13528
2020,Island,Washington,20658,21264
2020,Jefferson,Washington,8484,10603
2020,King,Washington,938967,30267
2020,Kitsap,Washington,93051,20197
2020,Kittitas,Washington,12461,11282
2020,Klickitat,Washington,2140,8393
2020,Lewis,Washington,13407,22005
2020,Lincoln,Washington,0,5732
2020,Mason,Washington,8726,24543
2020,Okanogan,Washington,3682,18038
2020,Pacific,Washington,8255,7779
2020,Pend Oreille,Washington,0,7938
2020,Pierce,Washington,333202,26287
2020,San Juan,Washington,2139,11633
2020,Skagit,Washington,34792,20952
2020,Skamania,Washington,0,5796
2020,Snohomish,Washington,282753,38770
2020,Spokane,Washington,193323,30696
2020,Stevens,Washington,2328,19914
2020,Thurston,Washington,96271,25167
2020,Wahkiakum,Washington,0,2189
2020,Walla Walla,Washington,20063,4908
2020,Whatcom,Washington,73460,26604
2020,Whitman,Washington,13588,7334
2020,Yakima,Washington,64399,26105
2020,Barbour,West Virginia,0,7114
2020,Berkeley,West Virginia,34515,16353
2020,Boone,West Virginia,0,10132
2020,Braxton,West Virginia,0,6251
2020,Brooke,West Virginia,6666,4053
2020,Cabell,West Virginia,36817,9308
2020,Calhoun,West Virginia,0,3181
2020,Clay,West Virginia,0,3907
2020,Doddridge,West Virginia,0,3241
2020,Fayette,West Virginia,7174,11915
2020,Gilmer,West Virginia,0,3090
2020,Grant,West Virginia,0,5598
2020,Greenbrier,West Virginia,3856,13951
2020,Hampshire,West Virginia,0,12416
2020,Hancock,West Virginia,9718,4523
2020,Hardy,West Virginia,0,8127
2020,Harrison,West Virginia,17877,12603
2020,Jackson,West Virginia,0,12888
2020,Jefferson,West Virginia,9054,14708
2020,Kanawha,West Virginia,65588,24706
2020,Lewis,West Virginia,2346,5858
2020,Lincoln,West Virginia,0,9549
2020,Logan,West Virginia,4389,10349
2020,McDowell,West Virginia,0,9344
2020,Marion,West Virginia,15355,10925
2020,Marshall,West Virginia,7766,6962
2020,Mason,West Virginia,4127,8026
2020,Mercer,West Virginia,17583,11738
2020,Mineral,West Virginia,3990,8463
2020,Mingo,West Virginia,0,11493
2020,Monongalia,West Virginia,37959,11922
2020,Monroe,West Virginia,0,6219
2020,Morgan,West Virginia,0,9071
2020,Nicholas,West Virginia,0,12496
2020,Ohio,West Virginia,15017,6153
2020,Pendleton,West Virginia,0,3666
2020,Pleasants,West Virginia,0,3209
2020,Pocahontas,West Virginia,0,6795
2020,Preston,West Virginia,0,15174
2020,Putnam,West Virginia,16513,8282
2020,Raleigh,West Virginia,20807,13774
2020,Randolph,West Virginia,5395,7640
2020,Ritchie,West Virginia,0,4142
2020,Roane,West Virginia,0,7151
2020,Summers,West Virginia,0,6529
2020,Taylor,West Virginia,2564,4877
2020,Tucker,West Virginia,0,4650
2020,Tyler,West Virginia,0,4119
2020,Upshur,West Virginia,3964,7214
2020,Wayne,West Virginia,7623,10527
2020,Webster,West Virginia,0,4381
2020,Wetzel,West Virginia,2753,4501
2020,Wirt,West Virginia,0,2702
2020,Wood,West Virginia,29173,11131
2020,Wyoming,West Virginia,0,9949
2020,Adams,Wisconsin,0,16692
2020,Ashland,Wisconsin,3543,5864
2020,Barron,Wisconsin,4991,18788
2020,Bayfield,Wisconsin,0,13238
2020,Brown,Wisconsin,95658,17250
2020,Buffalo,Wisconsin,0,6506
2020,Burnett,Wisconsin,0,15201
2020,Calumet,Wisconsin,9583,11928
2020,Chippewa,Wisconsin,11009,17679
2020,Clark,Wisconsin,0,14755
2020,Columbia,Wisconsin,8879,17686
2020,Crawford,Wisconsin,3032,5626
2020,Dane,Wisconsin,218133,30662
2020,Dodge,Wisconsin,17041,21082
2020,Door,Wisconsin,5580,18158
2020,Douglas,Wisconsin,12853,10053
2020,Dunn,Wisconsin,6665,12028
2020,Eau Claire,Wisconsin,35046,9920
2020,Florence,Wisconsin,0,4601
2020,Fond du Lac,Wisconsin,29659,16081
2020,Forest,Wisconsin,0,8604
2020,Grant,Wisconsin,4424,17686
2020,Green,Wisconsin,5149,11124
2020,Green Lake,Wisconsin,2453,8218
2020,Iowa,Wisconsin,2199,8706
2020,Iron,Wisconsin,1294,4229
2020,Jackson,Wisconsin,2155,7458
2020,Jefferson,Wisconsin,19907,16469
2020,Juneau,Wisconsin,0,14441
2020,Kenosha,Wisconsin,63479,8972
2020,Kewaunee,Wisconsin,0,9267
2020,La Crosse,Wisconsin,43938,8836
2020,Lafayette,Wisconsin,0,7156
2020,Langlade,Wisconsin,4130,8008
2020,Lincoln,Wisconsin,4573,11461
2020,Manitowoc,Wisconsin,22208,15610
2020,Marathon,Wisconsin,35152,24676
2020,Marinette,Wisconsin,8059,21130
2020,Marquette,Wisconsin,0,9758
2020,Menominee,Wisconsin,0,2145
2020,Milwaukee,Wisconsin,423216,975
2020,Monroe,Wisconsin,9021,10748
2020,Oconto,Wisconsin,0,23754
2020,Oneida,Wisconsin,5016,25449
2020,Outagamie,Wisconsin,60428,18703
2020,Ozaukee,Wisconsin,30260,8826
2020,Pepin,Wisconsin,0,3573
2020,Pierce,Wisconsin,4344,12436
2020,Polk,Wisconsin,0,24129
2020,Portage,Wisconsin,19726,11422
2020,Price,Wisconsin,0,10735
2020,Racine,Wisconsin,72885,11605
2020,Richland,Wisconsin,2452,6023
2020,Rock,Wisconsin,56737,13331
2020,Rusk,Wisconsin,0,8560
2020,St. Croix,Wisconsin,14659,22710
2020,Sauk,Wisconsin,17023,13761
2020,Sawyer,Wisconsin,0,15966
2020,Shawano,Wisconsin,6869,13485
2020,Sheboygan,Wisconsin,37718,14585
2020,Taylor,Wisconsin,2047,7332
2020,Trempealeau,Wisconsin,0,13270
2020,Vernon,Wisconsin,2087,11726
2020,Vilas,Wisconsin,0,24486
2020,Walworth,Wisconsin,34469,18677
2020,Washburn,Wisconsin,0,12708
2020,Washington,Wisconsin,37179,21132
2020,Waukesha,Wisconsin,148296,23881
2020,Waupaca,Wisconsin,9408,16049
2020,Waushara,Wisconsin,42,14668
2020,Winnebago,Wisconsin,62652,13394
2020,Wood,Wisconsin,23108,11441
2020,Albany,Wyoming,15450,3044
2020,Big Horn,Wyoming,0,5327
2020,Campbell,Wyoming,14532,5284
2020,Carbon,Wyoming,4067,4090
2020,Converse,Wyoming,3120,3492
2020,Crook,Wyoming,0,3672
2020,Fremont,Wyoming,8295,9112
2020,Goshen,Wyoming,3187,2666
2020,Hot Springs,Wyoming,0,2551
2020,Johnson,Wyoming,2316,2282
2020,Laramie,Wyoming,35732,8449
2020,Lincoln,Wyoming,0,9489
2020,Natrona,Wyoming,31193,5615
2020,Niobrara,Wyoming,0,1322
2020,Park,Wyoming,7945,6578
2020,Platte,Wyoming,0,4595
2020,Sheridan,Wyoming,9347,5537
2020,Sublette,Wyoming,0,5167
2020,Sweetwater,Wyoming,16834,2311
2020,Teton,Wyoming,4930,8303
2020,Uinta,Wyoming,5057,3741
2020,Washakie,Wyoming,2525,1324
2020,Weston,Wyoming,0,3406
2020,Adjuntas Municipio,Puerto Rico,3700,4211
2020,Aguada Municipio,Puerto Rico,17295,67
2020,Aguadilla Municipio,Puerto Rico,27809,53
2020,Aguas Buenas Municipio,Puerto Rico,9358,1195
2020,Aibonito Municipio,Puerto Rico,9101,1852
2020,Añasco Municipio,Puerto Rico,10512,1700
2020,Arecibo Municipio,Puerto Rico,38443,3601
2020,Arroyo Municipio,Puerto Rico,8005,230
2020,Barceloneta Municipio,Puerto Rico,10063,558
2020,Barranquitas Municipio,Puerto Rico,11340,642
2020,Bayamón Municipio,Puerto Rico,86432,0
2020,Cabo Rojo Municipio,Puerto Rico,26559,1336
2020,Caguas Municipio,Puerto Rico,58576,675
2020,Camuy Municipio,Puerto Rico,12127,2655
2020,Canóvanas Municipio,Puerto Rico,18333,750
2020,Carolina Municipio,Puerto Rico,78755,158
2020,Cataño Municipio,Puerto Rico,10889,1
2020,Cayey Municipio,Puerto Rico,17415,2388
2020,Ceiba Municipio,Puerto Rico,6034,1280
2020,Ciales Municipio,Puerto Rico,4545,2845
2020,Cidra Municipio,Puerto Rico,16685,328
2020,Coamo Municipio,Puerto Rico,11559,4861
2020,Comerío Municipio,Puerto Rico,7022,1245
2020,Corozal Municipio,Puerto Rico,13314,833
2020,Culebra Municipio,Puerto Rico,0,1563
2020,Dorado Municipio,Puerto Rico,16102,186
2020,Fajardo Municipio,Puerto Rico,17927,1277
2020,Florida Municipio,Puerto Rico,4067,943
2020,Guánica Municipio,Puerto Rico,7294,1269
2020,Guayama Municipio,Puerto Rico,15486,3042
2020,Guayanilla Municipio,Puerto Rico,6502,1819
2020,Guaynabo Municipio,Puerto Rico,41927,0
2020,Gurabo Municipio,Puerto Rico,16922,654
2020,Hatillo Municipio,Puerto Rico,15226,1908
2020,Hormigueros Municipio,Puerto Rico,7672,82
2020,Humacao Municipio,Puerto Rico,26701,126
2020,Isabela Municipio,Puerto Rico,20061,1034
2020,Jayuya Municipio,Puerto Rico,4338,2002
2020,Juana Díaz Municipio,Puerto Rico,18323,1850
2020,Juncos Municipio,Puerto Rico,16377,307
2020,Lajas Municipio,Puerto Rico,7604,4846
2020,Lares Municipio,Puerto Rico,10148,2836
2020,Las Marías Municipio,Puerto Rico,50,3828
2020,Las Piedras Municipio,Puerto Rico,15547,219
2020,Loíza Municipio,Puerto Rico,11302,440
2020,Luquillo Municipio,Puerto Rico,9980,832
2020,Manatí Municipio,Puerto Rico,17137,1881
2020,Maricao Municipio,Puerto Rico,0,2322
2020,Maunabo Municipio,Puerto Rico,3657,1773
2020,Mayagüez Municipio,Puerto Rico,39503,1615
2020,Moca Municipio,Puerto Rico,15681,1828
2020,Morovis Municipio,Puerto Rico,10570,1444
2020,Naguabo Municipio,Puerto Rico,8631,3008
2020,Naranjito Municipio,Puerto Rico,11775,0
2020,Orocovis Municipio,Puerto Rico,5472,3507
2020,Patillas Municipio,Puerto Rico,6043,2352
2020,Peñuelas Municipio,Puerto Rico,6767,2072
2020,Ponce Municipio,Puerto Rico,63212,3858
2020,Quebradillas Municipio,Puerto Rico,9934,1076
2020,Rincón Municipio,Puerto Rico,9105,3
2020,Río Grande Municipio,Puerto Rico,22555,1246
2020,Sabana Grande Municipio,Puerto Rico,9597,1404
2020,Salinas Municipio,Puerto Rico,10810,2686
2020,San Germán Municipio,Puerto Rico,13178,2731
2020,San Juan Municipio,Puerto Rico,193243,1
2020,San Lorenzo Municipio,Puerto Rico,14912,2277
2020,San Sebastián Municipio,Puerto Rico,15676,3214
2020,Santa Isabel Municipio,Puerto Rico,7654,1691
2020,Toa Alta Municipio,Puerto Rico,26675,277
2020,Toa Baja Municipio,Puerto Rico,35166,249
2020,Trujillo Alto Municipio,Puerto Rico,30213,3
2020,Utuado Municipio,Puerto Rico,6245,7116
2020,Vega Alta Municipio,Puerto Rico,15759,603
2020,Vega Baja Municipio,Puerto Rico,24296,1442
2020,Vieques Municipio,Puerto Rico,4181,1122
2020,Villalba Municipio,Puerto Rico,7287,1588
2020,Yabucoa Municipio,Puerto Rico,11859,2424
2020,Yauco Municipio,Puerto Rico,13743,2856
2010,Autauga,Alabama,12641,9494
2010,Baldwin,Alabama,60792,43269
2010,Barbour,Alabama,3993,7836
2010,Bibb,Alabama,2149,6832
2010,Blount,Alabama,2387,21500
2010,Bullock,Alabama,1571,2922
2010,Butler,Alabama,2768,7196
2010,Calhoun,Alabama,36043,17246
2010,Chambers,Alabama,9017,7987
2010,Cherokee,Alabama,1944,14323
2010,Chilton,Alabama,2539,16739
2010,Choctaw,Alabama,0,7269
2010,Clarke,Alabama,2937,9701
2010,Clay,Alabama,0,6776
2010,Cleburne,Alabama,0,6718
2010,Coffee,Alabama,11555,10775
2010,Colbert,Alabama,14459,11299
2010,Conecuh,Alabama,1213,5880
2010,Coosa,Alabama,0,6478
2010,Covington,Alabama,5539,13290
2010,Crenshaw,Alabama,0,6735
2010,Cullman,Alabama,9989,27065
2010,Dale,Alabama,11058,11619
2010,Dallas,Alabama,10746,9462
2010,DeKalb,Alabama,2827,28282
2010,Elmore,Alabama,13111,19546
2010,Escambia,Alabama,6666,9820
2010,Etowah,Alabama,30409,17045
2010,Fayette,Alabama,1591,6846
2010,Franklin,Alabama,3758,10264
2010,Geneva,Alabama,1300,11387
2010,Greene,Alabama,0,5007
2010,Hale,Alabama,726,6929
2010,Henry,Alabama,975,7916
2010,Houston,Alabama,29916,15403
2010,Jackson,Alabama,5825,18961
2010,Jefferson,Alabama,273517,27035
2010,Lamar,Alabama,0,7354
2010,Lauderdale,Alabama,22786,21005
2010,Lawrence,Alabama,1413,13816
2010,Lee,Alabama,45474,16917
2010,Limestone,Alabama,13946,21031
